# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.0256667    	1.485690e-003	3.939510e-004	1.016310e-003	4.450160e-004	2.748900e-004
0.0256923    	1.495260e-003	3.938900e-004	1.016620e-003	4.449790e-004	2.752360e-004
0.0257179    	1.428220e-003	3.938200e-004	1.016900e-003	4.449510e-004	2.755830e-004
0.0257436    	1.433710e-003	3.937580e-004	1.017270e-003	4.449260e-004	2.759320e-004
0.0257692    	1.450230e-003	3.937010e-004	1.017660e-003	4.449010e-004	2.762840e-004
0.0257949    	1.475790e-003	3.936420e-004	1.018070e-003	4.448760e-004	2.766360e-004
0.0258205    	1.505500e-003	3.935810e-004	1.018550e-003	4.448560e-004	2.769870e-004
0.0258462    	1.430420e-003	3.935210e-004	1.018900e-003	4.448390e-004	2.773390e-004
0.0258718    	1.429180e-003	3.934590e-004	1.019300e-003	4.448230e-004	2.776920e-004
0.0258974    	1.442930e-003	3.933970e-004	1.019700e-003	4.448040e-004	2.780470e-004
0.0259231    	1.458080e-003	3.933280e-004	1.020100e-003	4.447860e-004	2.784030e-004
0.0259487    	1.463100e-003	3.932680e-004	1.020480e-003	4.447680e-004	2.787570e-004
0.0259744    	1.515460e-003	3.932040e-004	1.020880e-003	4.447510e-004	2.791130e-004
0.026        	1.540610e-003	3.931540e-004	1.021240e-003	4.447360e-004	2.794710e-004
0.0260256    	1.465200e-003	3.931190e-004	1.021680e-003	4.447280e-004	2.798290e-004
0.0260513    	1.460290e-003	3.930790e-004	1.022080e-003	4.447160e-004	2.801840e-004
0.0260769    	1.460450e-003	3.930420e-004	1.022510e-003	4.447020e-004	2.805380e-004
0.0261026    	1.511860e-003	3.930020e-004	1.022930e-003	4.446850e-004	2.808930e-004
0.0261282    	1.456950e-003	3.929570e-004	1.023370e-003	4.446700e-004	2.812480e-004
0.0261538    	1.491920e-003	3.929080e-004	1.023750e-003	4.446590e-004	2.816040e-004
0.0261795    	1.654110e-003	3.928690e-004	1.024110e-003	4.446460e-004	2.819580e-004
0.0262051    	1.626850e-003	3.928300e-004	1.024620e-003	4.446360e-004	2.823130e-004
0.0262308    	1.427250e-003	3.927750e-004	1.024740e-003	4.446280e-004	2.826690e-004
0.0262564    	1.453600e-003	3.927270e-004	1.025090e-003	4.446210e-004	2.830260e-004
0.0262821    	1.436790e-003	3.926790e-004	1.025450e-003	4.446170e-004	2.833830e-004
0.0263077    	1.438850e-003	3.926250e-004	1.025830e-003	4.446190e-004	2.837400e-004
0.0263333    	1.423490e-003	3.925730e-004	1.026200e-003	4.446200e-004	2.840950e-004
0.026359     	1.437200e-003	3.925230e-004	1.026630e-003	4.446200e-004	2.844510e-004
0.0263846    	1.453990e-003	3.924700e-004	1.027080e-003	4.446190e-004	2.848100e-004
0.0264103    	1.489620e-003	3.924140e-004	1.027550e-003	4.446150e-004	2.851690e-004
0.0264359    	1.538140e-003	3.923640e-004	1.028000e-003	4.446110e-004	2.855300e-004
0.0264615    	1.547250e-003	3.923090e-004	1.028510e-003	4.446080e-004	2.858920e-004
0.0264872    	1.508930e-003	3.922510e-004	1.028880e-003	4.446070e-004	2.862570e-004
0.0265128    	1.413910e-003	3.922140e-004	1.029240e-003	4.446060e-004	2.866200e-004
0.0265385    	1.421420e-003	3.921850e-004	1.029640e-003	4.446050e-004	2.869810e-004
0.0265641    	1.418440e-003	3.921590e-004	1.030080e-003	4.446060e-004	2.873390e-004
0.0265897    	1.418780e-003	3.921280e-004	1.030500e-003	4.446110e-004	2.876960e-004
0.0266154    	1.430830e-003	3.920960e-004	1.030890e-003	4.446220e-004	2.880520e-004
0.026641     	1.444730e-003	3.920640e-004	1.031290e-003	4.446350e-004	2.884060e-004
0.0266667    	1.525750e-003	3.920300e-004	1.031640e-003	4.446510e-004	2.887650e-004
0.0266923    	1.571020e-003	3.919930e-004	1.031940e-003	4.446680e-004	2.891220e-004
0.0267179    	1.476970e-003	3.919590e-004	1.032470e-003	4.446820e-004	2.894760e-004
0.0267436    	1.445780e-003	3.919180e-004	1.032860e-003	4.446930e-004	2.898290e-004
0.0267692    	1.500910e-003	3.918750e-004	1.033230e-003	4.447030e-004	2.901890e-004
0.0267949    	1.597380e-003	3.918390e-004	1.033630e-003	4.447150e-004	2.905460e-004
0.0268205    	1.706600e-003	3.918010e-004	1.033930e-003	4.447290e-004	2.909060e-004
0.0268462    	1.471390e-003	3.917620e-004	1.034360e-003	4.447400e-004	2.912650e-004
0.0268718    	1.448860e-003	3.917200e-004	1.034780e-003	4.447500e-004	2.916220e-004
0.0268974    	1.450530e-003	3.916810e-004	1.035240e-003	4.447610e-004	2.919800e-004
0.0269231    	1.429740e-003	3.916360e-004	1.035640e-003	4.447700e-004	2.923410e-004
0.0269487    	1.439200e-003	3.915910e-004	1.036050e-003	4.447770e-004	2.927000e-004
0.0269744    	1.438680e-003	3.915420e-004	1.036450e-003	4.447820e-004	2.930600e-004
0.027        	1.499710e-003	3.914910e-004	1.036840e-003	4.447890e-004	2.934190e-004
0.0270256    	1.514230e-003	3.914420e-004	1.037230e-003	4.448020e-004	2.937820e-004
0.0270513    	1.451540e-003	3.914190e-004	1.037730e-003	4.448200e-004	2.941440e-004
0.0270769    	1.464830e-003	3.913990e-004	1.038210e-003	4.448380e-004	2.945050e-004
0.0271026    	1.434130e-003	3.913840e-004	1.038650e-003	4.448600e-004	2.948650e-004
0.0271282    	1.450770e-003	3.913640e-004	1.039110e-003	4.448850e-004	2.952250e-004
0.0271538    	1.465310e-003	3.913440e-004	1.039540e-003	4.449100e-004	2.955860e-004
0.0271795    	1.494800e-003	3.913270e-004	1.039910e-003	4.449310e-004	2.959440e-004
0.0272051    	1.489130e-003	3.913160e-004	1.040260e-003	4.449520e-004	2.962990e-004
0.0272308    	1.459510e-003	3.912630e-004	1.040630e-003	4.449730e-004	2.966500e-004
0.0272564    	1.421160e-003	3.912380e-004	1.041020e-003	4.449910e-004	2.970010e-004
0.0272821    	1.419120e-003	3.912070e-004	1.041380e-003	4.450070e-004	2.973520e-004
0.0273077    	1.497170e-003	3.911770e-004	1.041700e-003	4.450240e-004	2.977020e-004
0.0273333    	1.549570e-003	3.911480e-004	1.042050e-003	4.450400e-004	2.980520e-004
0.027359     	1.451110e-003	3.911130e-004	1.042460e-003	4.450570e-004	2.984010e-004
0.0273846    	1.502460e-003	3.910780e-004	1.042890e-003	4.450770e-004	2.987500e-004
0.0274103    	1.576940e-003	3.910420e-004	1.043400e-003	4.450990e-004	2.990980e-004
0.0274359    	1.532850e-003	3.909930e-004	1.043850e-003	4.451240e-004	2.994440e-004
0.0274615    	1.474860e-003	3.909500e-004	1.044270e-003	4.451520e-004	2.997950e-004
0.0274872    	1.574530e-003	3.909050e-004	1.044740e-003	4.451790e-004	3.001440e-004
0.0275128    	1.524790e-003	3.908590e-004	1.045280e-003	4.452020e-004	3.004940e-004
0.0275385    	1.470800e-003	3.908130e-004	1.045560e-003	4.452250e-004	3.008450e-004
0.0275641    	1.445570e-003	3.907910e-004	1.045920e-003	4.452470e-004	3.011980e-004
0.0275897    	1.467830e-003	3.907750e-004	1.046300e-003	4.452710e-004	3.015530e-004
0.0276154    	1.532420e-003	3.907640e-004	1.046680e-003	4.452990e-004	3.019090e-004
0.027641     	1.515480e-003	3.907520e-004	1.047100e-003	4.453250e-004	3.022620e-004
0.0276667    	1.479140e-003	3.907310e-004	1.047570e-003	4.453470e-004	3.026140e-004
0.0276923    	1.451590e-003	3.907100e-004	1.048020e-003	4.453690e-004	3.029700e-004
0.0277179    	1.429670e-003	3.906920e-004	1.048440e-003	4.453960e-004	3.033240e-004
0.0277436    	1.430760e-003	3.906680e-004	1.048880e-003	4.454200e-004	3.036760e-004
0.0277692    	1.437160e-003	3.906430e-004	1.049280e-003	4.454420e-004	3.040290e-004
0.0277949    	1.442130e-003	3.906170e-004	1.049680e-003	4.454640e-004	3.043820e-004
0.0278205    	1.462500e-003	3.905900e-004	1.050090e-003	4.454870e-004	3.047340e-004
0.0278462    	1.495180e-003	3.905630e-004	1.050480e-003	4.455080e-004	3.050840e-004
0.0278718    	1.433850e-003	3.905360e-004	1.050790e-003	4.455330e-004	3.054330e-004
0.0278974    	1.437060e-003	3.905060e-004	1.051150e-003	4.455580e-004	3.057810e-004
0.0279231    	1.454470e-003	3.904720e-004	1.051510e-003	4.455790e-004	3.061270e-004
0.0279487    	1.495580e-003	3.904330e-004	1.051910e-003	4.455990e-004	3.064700e-004
0.0279744    	1.499860e-003	3.903940e-004	1.052260e-003	4.456210e-004	3.068090e-004
0.028        	1.503120e-003	3.903580e-004	1.052770e-003	4.456490e-004	3.071470e-004
0.0280256    	1.499100e-003	3.903200e-004	1.053330e-003	4.456750e-004	3.074820e-004
0.0280513    	1.433520e-003	3.902780e-004	1.053720e-003	4.457010e-004	3.078190e-004
0.0280769    	1.437590e-003	3.902540e-004	1.054180e-003	4.457280e-004	3.081540e-004
0.0281026    	1.610500e-003	3.902390e-004	1.054610e-003	4.457540e-004	3.084900e-004
0.0281282    	1.677970e-003	3.902320e-004	1.055110e-003	4.457790e-004	3.088230e-004
0.0281538    	1.496090e-003	3.902170e-004	1.055500e-003	4.458070e-004	3.091560e-004
0.0281795    	1.451810e-003	3.902050e-004	1.055890e-003	4.458310e-004	3.094930e-004
0.0282051    	1.461220e-003	3.901920e-004	1.056290e-003	4.458530e-004	3.098300e-004
0.0282308    	1.443080e-003	3.901740e-004	1.056710e-003	4.458730e-004	3.101630e-004
0.0282564    	1.493620e-003	3.901590e-004	1.057070e-003	4.458950e-004	3.104960e-004
0.0282821    	1.521910e-003	3.901410e-004	1.057360e-003	4.459180e-004	3.108260e-004
0.0283077    	1.485330e-003	3.901270e-004	1.057820e-003	4.459500e-004	3.111520e-004
0.0283333    	1.508800e-003	3.901140e-004	1.058150e-003	4.459850e-004	3.114750e-004
0.028359     	1.436070e-003	3.900900e-004	1.058580e-003	4.460200e-004	3.117970e-004
0.0283846    	1.448880e-003	3.900680e-004	1.058980e-003	4.460550e-004	3.121200e-004
0.0284103    	1.461490e-003	3.900410e-004	1.059410e-003	4.460880e-004	3.124410e-004
0.0284359    	1.515580e-003	3.900120e-004	1.059850e-003	4.461200e-004	3.127610e-004
0.0284615    	1.554580e-003	3.899830e-004	1.060220e-003	4.461510e-004	3.130820e-004
0.0284872    	1.487590e-003	3.899380e-004	1.060690e-003	4.461810e-004	3.134000e-004
0.0285128    	1.497310e-003	3.899010e-004	1.061140e-003	4.462100e-004	3.137130e-004
0.0285385    	1.454310e-003	3.898620e-004	1.061580e-003	4.462390e-004	3.140240e-004
0.0285641    	1.449490e-003	3.898270e-004	1.062020e-003	4.462690e-004	3.143320e-004
0.0285897    	1.557520e-003	3.898090e-004	1.062460e-003	4.463000e-004	3.146410e-004
0.0286154    	1.614310e-003	3.897920e-004	1.062810e-003	4.463300e-004	3.149470e-004
0.028641     	1.500430e-003	3.897960e-004	1.063330e-003	4.463600e-004	3.152500e-004
0.0286667    	1.449500e-003	3.897960e-004	1.063640e-003	4.463910e-004	3.155480e-004
0.0286923    	1.433430e-003	3.897980e-004	1.064010e-003	4.464260e-004	3.158490e-004
0.0287179    	1.467640e-003	3.897980e-004	1.064460e-003	4.464630e-004	3.161500e-004
0.0287436    	1.497520e-003	3.897930e-004	1.064920e-003	4.464990e-004	3.164490e-004
0.0287692    	1.520420e-003	3.897850e-004	1.065340e-003	4.465360e-004	3.167500e-004
0.0287949    	1.487310e-003	3.897800e-004	1.065740e-003	4.465730e-004	3.170500e-004
0.0288205    	1.442140e-003	3.897670e-004	1.066210e-003	4.466090e-004	3.173500e-004
0.0288462    	1.458900e-003	3.897520e-004	1.066610e-003	4.466450e-004	3.176500e-004
0.0288718    	1.494720e-003	3.897340e-004	1.067040e-003	4.466820e-004	3.179470e-004
0.0288974    	1.541630e-003	3.897170e-004	1.067400e-003	4.467190e-004	3.182430e-004
0.0289231    	1.567920e-003	3.896990e-004	1.067780e-003	4.467550e-004	3.185350e-004
0.0289487    	1.450200e-003	3.896690e-004	1.068120e-003	4.467920e-004	3.188260e-004
0.0289744    	1.441540e-003	3.896460e-004	1.068480e-003	4.468310e-004	3.191150e-004
0.029        	1.427640e-003	3.896240e-004	1.068810e-003	4.468680e-004	3.194020e-004
0.0290256    	1.449530e-003	3.896010e-004	1.069190e-003	4.469070e-004	3.196870e-004
0.0290513    	1.463600e-003	3.895750e-004	1.069610e-003	4.469440e-004	3.199700e-004
0.0290769    	1.444510e-003	3.895520e-004	1.070080e-003	4.469800e-004	3.202510e-004
0.0291026    	1.477560e-003	3.895440e-004	1.070570e-003	4.470160e-004	3.205320e-004
0.0291282    	1.498970e-003	3.895520e-004	1.071050e-003	4.470520e-004	3.208100e-004
0.0291538    	1.497260e-003	3.895380e-004	1.071540e-003	4.470910e-004	3.210850e-004
0.0291795    	1.446400e-003	3.895440e-004	1.072020e-003	4.471300e-004	3.213560e-004
0.0292051    	1.491170e-003	3.895490e-004	1.072440e-003	4.471700e-004	3.216250e-004
0.0292308    	1.585630e-003	3.895530e-004	1.072840e-003	4.472140e-004	3.218920e-004
0.0292564    	1.699980e-003	3.895570e-004	1.073230e-003	4.472570e-004	3.221550e-004
0.0292821    	1.603750e-003	3.895670e-004	1.073750e-003	4.472970e-004	3.224170e-004
0.0293077    	1.472560e-003	3.895560e-004	1.074110e-003	4.473360e-004	3.226760e-004
0.0293333    	1.464930e-003	3.895550e-004	1.074480e-003	4.473730e-004	3.229300e-004
0.029359     	1.463040e-003	3.895570e-004	1.074830e-003	4.474100e-004	3.231820e-004
0.0293846    	1.466900e-003	3.895640e-004	1.075150e-003	4.474490e-004	3.234310e-004
0.0294103    	1.479380e-003	3.895670e-004	1.075570e-003	4.474880e-004	3.236790e-004
0.0294359    	1.430300e-003	3.895720e-004	1.075990e-003	4.475260e-004	3.239240e-004
0.0294615    	1.446580e-003	3.895730e-004	1.076410e-003	4.475640e-004	3.241690e-004
0.0294872    	1.436410e-003	3.895670e-004	1.076830e-003	4.476040e-004	3.244150e-004
0.0295128    	1.449180e-003	3.895560e-004	1.077270e-003	4.476460e-004	3.246600e-004
0.0295385    	1.473040e-003	3.895470e-004	1.077700e-003	4.476870e-004	3.249010e-004
0.0295641    	1.451280e-003	3.895370e-004	1.078150e-003	4.477300e-004	3.251400e-004
0.0295897    	1.475360e-003	3.895390e-004	1.078570e-003	4.477740e-004	3.253790e-004
0.0296154    	1.447280e-003	3.895520e-004	1.078990e-003	4.478160e-004	3.256190e-004
0.029641     	1.457880e-003	3.895670e-004	1.079440e-003	4.478570e-004	3.258580e-004
0.0296667    	1.462560e-003	3.895870e-004	1.079880e-003	4.478960e-004	3.260950e-004
0.0296923    	1.446140e-003	3.896110e-004	1.080290e-003	4.479350e-004	3.263330e-004
0.0297179    	1.471720e-003	3.896380e-004	1.080670e-003	4.479700e-004	3.265720e-004
0.0297436    	1.451820e-003	3.896640e-004	1.081050e-003	4.480040e-004	3.268080e-004
0.0297692    	1.440980e-003	3.896870e-004	1.081480e-003	4.480400e-004	3.270430e-004
0.0297949    	1.443170e-003	3.897090e-004	1.081950e-003	4.480760e-004	3.272740e-004
0.0298205    	1.468160e-003	3.897300e-004	1.082400e-003	4.481130e-004	3.275040e-004
0.0298462    	1.462560e-003	3.897450e-004	1.082810e-003	4.481490e-004	3.277340e-004
0.0298718    	1.649430e-003	3.897630e-004	1.083250e-003	4.481820e-004	3.279620e-004
0.0298974    	1.665990e-003	3.897790e-004	1.083830e-003	4.482140e-004	3.281860e-004
0.0299231    	1.461210e-003	3.897930e-004	1.083990e-003	4.482470e-004	3.284060e-004
0.0299487    	1.473050e-003	3.898030e-004	1.084430e-003	4.482810e-004	3.286230e-004
0.0299744    	1.517590e-003	3.898140e-004	1.084840e-003	4.483150e-004	3.288370e-004
0.03         	1.513870e-003	3.898010e-004	1.085310e-003	4.483520e-004	3.290480e-004
0.0300256    	1.479750e-003	3.897970e-004	1.085620e-003	4.483900e-004	3.292550e-004
0.0300513    	1.501440e-003	3.897930e-004	1.086020e-003	4.484280e-004	3.294610e-004
0.0300769    	1.526510e-003	3.898020e-004	1.086350e-003	4.484630e-004	3.296660e-004
0.0301026    	1.594640e-003	3.898190e-004	1.086680e-003	4.484980e-004	3.298720e-004
0.0301282    	1.460360e-003	3.898310e-004	1.087180e-003	4.485340e-004	3.300740e-004
0.0301538    	1.551530e-003	3.898540e-004	1.087670e-003	4.485710e-004	3.302740e-004
0.0301795    	1.456280e-003	3.898700e-004	1.088200e-003	4.486080e-004	3.304730e-004
0.0302051    	1.463160e-003	3.899000e-004	1.088680e-003	4.486440e-004	3.306720e-004
0.0302308    	1.452340e-003	3.899280e-004	1.089170e-003	4.486770e-004	3.308680e-004
0.0302564    	1.483960e-003	3.899570e-004	1.089630e-003	4.487100e-004	3.310640e-004
0.0302821    	1.520850e-003	3.899830e-004	1.090090e-003	4.487410e-004	3.312590e-004
0.0303077    	1.454920e-003	3.900100e-004	1.090470e-003	4.487740e-004	3.314520e-004
0.0303333    	1.450980e-003	3.900360e-004	1.090900e-003	4.488050e-004	3.316440e-004
0.030359     	1.438460e-003	3.900600e-004	1.091310e-003	4.488330e-004	3.318350e-004
0.0303846    	1.431890e-003	3.900780e-004	1.091690e-003	4.488610e-004	3.320230e-004
0.0304103    	1.445670e-003	3.900900e-004	1.092080e-003	4.488940e-004	3.322080e-004
0.0304359    	1.448080e-003	3.900990e-004	1.092460e-003	4.489270e-004	3.323900e-004
0.0304615    	1.467460e-003	3.901060e-004	1.092830e-003	4.489590e-004	3.325690e-004
0.0304872    	1.584120e-003	3.901140e-004	1.093250e-003	4.489900e-004	3.327500e-004
0.0305128    	1.597980e-003	3.901210e-004	1.093820e-003	4.490200e-004	3.329300e-004
0.0305385    	1.478140e-003	3.901220e-004	1.094050e-003	4.490500e-004	3.331080e-004
0.0305641    	1.509670e-003	3.901340e-004	1.094450e-003	4.490770e-004	3.332840e-004
0.0305897    	1.489790e-003	3.901480e-004	1.094930e-003	4.491040e-004	3.334600e-004
0.0306154    	1.502370e-003	3.901680e-004	1.095400e-003	4.491300e-004	3.336350e-004
0.030641     	1.518570e-003	3.901890e-004	1.095850e-003	4.491550e-004	3.338080e-004
0.0306667    	1.455860e-003	3.902250e-004	1.096250e-003	4.491800e-004	3.339830e-004
0.0306923    	1.461320e-003	3.902570e-004	1.096710e-003	4.492050e-004	3.341560e-004
0.0307179    	1.476690e-003	3.902940e-004	1.097140e-003	4.492320e-004	3.343250e-004
0.0307436    	1.529310e-003	3.903300e-004	1.097600e-003	4.492580e-004	3.344930e-004
0.0307692    	1.538290e-003	3.903630e-004	1.098040e-003	4.492830e-004	3.346600e-004
0.0307949    	1.446460e-003	3.903900e-004	1.098510e-003	4.493070e-004	3.348240e-004
0.0308205    	1.457930e-003	3.904170e-004	1.098890e-003	4.493320e-004	3.349870e-004
0.0308462    	1.482300e-003	3.904440e-004	1.099280e-003	4.493580e-004	3.351490e-004
0.0308718    	1.510420e-003	3.904660e-004	1.099710e-003	4.493840e-004	3.353100e-004
0.0308974    	1.533600e-003	3.904890e-004	1.100090e-003	4.494110e-004	3.354690e-004
0.0309231    	1.472480e-003	3.904990e-004	1.100560e-003	4.494380e-004	3.356270e-004
0.0309487    	1.500570e-003	3.905140e-004	1.101010e-003	4.494640e-004	3.357840e-004
0.0309744    	1.580600e-003	3.905220e-004	1.101460e-003	4.494890e-004	3.359400e-004
0.031        	1.578070e-003	3.905310e-004	1.101820e-003	4.495140e-004	3.360940e-004
0.0310256    	1.581900e-003	3.905290e-004	1.102280e-003	4.495400e-004	3.362480e-004
0.0310513    	1.464620e-003	3.905280e-004	1.102770e-003	4.495650e-004	3.363980e-004
0.0310769    	1.478460e-003	3.905520e-004	1.103170e-003	4.495900e-004	3.365460e-004
0.0311026    	1.503380e-003	3.905720e-004	1.103550e-003	4.496160e-004	3.366940e-004
0.0311282    	1.469930e-003	3.905960e-004	1.104040e-003	4.496400e-004	3.368400e-004
0.0311538    	1.514220e-003	3.906250e-004	1.104430e-003	4.496620e-004	3.369840e-004
0.0311795    	1.576430e-003	3.906560e-004	1.104790e-003	4.496840e-004	3.371270e-004
0.0312051    	1.545140e-003	3.906940e-004	1.105120e-003	4.497060e-004	3.372670e-004
0.0312308    	1.450490e-003	3.907310e-004	1.105680e-003	4.497280e-004	3.374050e-004
0.0312564    	1.465190e-003	3.907650e-004	1.106140e-003	4.497510e-004	3.375410e-004
0.0312821    	1.468510e-003	3.907980e-004	1.106630e-003	4.497740e-004	3.376790e-004
0.0313077    	1.496280e-003	3.908270e-004	1.107110e-003	4.497990e-004	3.378150e-004
0.0313333    	1.487120e-003	3.908540e-004	1.107580e-003	4.498210e-004	3.379500e-004
0.031359     	1.500530e-003	3.908750e-004	1.108040e-003	4.498420e-004	3.380830e-004
0.0313846    	1.497100e-003	3.909010e-004	1.108420e-003	4.498630e-004	3.382160e-004
0.0314103    	1.467320e-003	3.909220e-004	1.108840e-003	4.498820e-004	3.383470e-004
0.0314359    	1.510370e-003	3.909380e-004	1.109250e-003	4.499010e-004	3.384780e-004
0.0314615    	1.487630e-003	3.909510e-004	1.109670e-003	4.499190e-004	3.386100e-004
0.0314872    	1.492230e-003	3.909590e-004	1.110080e-003	4.499360e-004	3.387380e-004
0.0315128    	1.476320e-003	3.909510e-004	1.110490e-003	4.499540e-004	3.388650e-004
0.0315385    	1.442370e-003	3.909630e-004	1.110860e-003	4.499720e-004	3.389900e-004
0.0315641    	1.444050e-003	3.909810e-004	1.111260e-003	4.499890e-004	3.391120e-004
0.0315897    	1.456690e-003	3.910070e-004	1.111640e-003	4.500060e-004	3.392360e-004
0.0316154    	1.517340e-003	3.910380e-004	1.112050e-003	4.500220e-004	3.393570e-004
0.031641     	1.550460e-003	3.910660e-004	1.112520e-003	4.500390e-004	3.394780e-004
0.0316667    	1.463850e-003	3.911080e-004	1.112950e-003	4.500570e-004	3.395980e-004
0.0316923    	1.477210e-003	3.911450e-004	1.113400e-003	4.500750e-004	3.397170e-004
0.0317179    	1.475880e-003	3.911860e-004	1.113890e-003	4.500940e-004	3.398340e-004
0.0317436    	1.533120e-003	3.912230e-004	1.114400e-003	4.501150e-004	3.399480e-004
0.0317692    	1.574480e-003	3.912540e-004	1.115020e-003	4.501360e-004	3.400630e-004
